Freq.,abs(V(vout)/V(vs))
7.94233546691742e+006,-1.29041096518140e+001
7.94470287938164e+006,-1.29068341917448e+001
7.94707099751259e+006,-1.29095588148566e+001
7.94943982152059e+006,-1.29122835211795e+001
7.95180935161604e+006,-1.29150083107440e+001
7.95417958800943e+006,-1.29177331835805e+001
7.95655053091128e+006,-1.29204581397197e+001
7.95892218053217e+006,-1.29231831791917e+001
7.96129453708277e+006,-1.29259083020272e+001
7.96366760077380e+006,-1.29286335082566e+001
7.96604137181602e+006,-1.29313587979105e+001
7.96841585042030e+006,-1.29340841710193e+001
7.97079103679753e+006,-1.29368096276135e+001
7.97316693115869e+006,-1.29395351677239e+001
7.97554353371481e+006,-1.29422607913806e+001
7.97792084467697e+006,-1.29449864986147e+001
7.98029886425635e+006,-1.29477122894561e+001
7.98267759266416e+006,-1.29504381639359e+001
7.98505703011168e+006,-1.29531641220847e+001
7.98743717681027e+006,-1.29558901639326e+001
7.98981803297133e+006,-1.29586162895104e+001
7.99219959880633e+006,-1.29613424988490e+001
7.99458187452682e+006,-1.29640687919791e+001
7.99696486034439e+006,-1.29667951689308e+001
7.99934855647070e+006,-1.29695216297350e+001
8.00173296311748e+006,-1.29722481744225e+001
8.00411808049652e+006,-1.29749748030238e+001
8.00650390881967e+006,-1.29777015155695e+001
8.00889044829884e+006,-1.29804283120906e+001
8.01127769914602e+006,-1.29831551926177e+001
8.01366566157323e+006,-1.29858821571814e+001
8.01605433579260e+006,-1.29886092058125e+001
8.01844372201627e+006,-1.29913363385413e+001
8.02083382045650e+006,-1.29940635553992e+001
8.02322463132556e+006,-1.29967908564167e+001
8.02561615483582e+006,-1.29995182416246e+001
8.02800839119969e+006,-1.30022457110537e+001
8.03040134062967e+006,-1.30049732647345e+001
8.03279500333830e+006,-1.30077009026981e+001
8.03518937953818e+006,-1.30104286249751e+001
8.03758446944200e+006,-1.30131564315962e+001
8.03998027326249e+006,-1.30158843225930e+001
8.04237679121245e+006,-1.30186122979952e+001
8.04477402350474e+006,-1.30213403578346e+001
8.04717197035230e+006,-1.30240685021414e+001
8.04957063196811e+006,-1.30267967309472e+001
8.05197000856523e+006,-1.30295250442820e+001
8.05437010035678e+006,-1.30322534421772e+001
8.05677090755593e+006,-1.30349819246638e+001
8.05917243037594e+006,-1.30377104917723e+001
8.06157466903012e+006,-1.30404391435338e+001
8.06397762373182e+006,-1.30431678799793e+001
8.06638129469450e+006,-1.30458967011399e+001
8.06878568213165e+006,-1.30486256070463e+001
8.07119078625683e+006,-1.30513545977295e+001
8.07359660728367e+006,-1.30540836732204e+001
8.07600314542586e+006,-1.30568128335503e+001
8.07841040089716e+006,-1.30595420787495e+001
8.08081837391138e+006,-1.30622714088497e+001
8.08322706468241e+006,-1.30650008238818e+001
8.08563647342419e+006,-1.30677303238764e+001
8.08804660035072e+006,-1.30704599088652e+001
8.09045744567609e+006,-1.30731895788787e+001
8.09286900961443e+006,-1.30759193339480e+001
8.09528129237993e+006,-1.30786491741044e+001
8.09769429418687e+006,-1.30813790993791e+001
8.10010801524958e+006,-1.30841091098025e+001
8.10252245578244e+006,-1.30868392054063e+001
8.10493761599991e+006,-1.30895693862217e+001
8.10735349611651e+006,-1.30922996522791e+001
8.10977009634683e+006,-1.30950300036106e+001
8.11218741690551e+006,-1.30977604402464e+001
8.11460545800726e+006,-1.31004909622182e+001
8.11702421986687e+006,-1.31032215695572e+001
8.11944370269916e+006,-1.31059522622942e+001
8.12186390671906e+006,-1.31086830404603e+001
8.12428483214151e+006,-1.31114139040872e+001
8.12670647918156e+006,-1.31141448532058e+001
8.12912884805430e+006,-1.31168758878475e+001
8.13155193897489e+006,-1.31196070080431e+001
8.13397575215856e+006,-1.31223382138242e+001
8.13640028782060e+006,-1.31250695052221e+001
8.13882554617635e+006,-1.31278008822676e+001
8.14125152744124e+006,-1.31305323449924e+001
8.14367823183074e+006,-1.31332638934273e+001
8.14610565956041e+006,-1.31359955276042e+001
8.14853381084584e+006,-1.31387272475540e+001
8.15096268590272e+006,-1.31414590533081e+001
8.15339228494679e+006,-1.31441909448977e+001
8.15582260819384e+006,-1.31469229223542e+001
8.15825365585974e+006,-1.31496549857087e+001
8.16068542816043e+006,-1.31523871349928e+001
8.16311792531189e+006,-1.31551193702379e+001
8.16555114753020e+006,-1.31578516914755e+001
8.16798509503147e+006,-1.31605840987362e+001
8.17041976803189e+006,-1.31633165920520e+001
8.17285516674772e+006,-1.31660491714544e+001
8.17529129139527e+006,-1.31687818369743e+001
8.17772814219093e+006,-1.31715145886437e+001
8.18016571935114e+006,-1.31742474264936e+001
8.18260402309241e+006,-1.31769803505555e+001
8.18504305363133e+006,-1.31797133608608e+001
8.18748281118452e+006,-1.31824464574410e+001
8.18992329596870e+006,-1.31851796403275e+001
8.19236450820063e+006,-1.31879129095519e+001
8.19480644809715e+006,-1.31906462651456e+001
8.19724911587515e+006,-1.31933797071403e+001
8.19969251175161e+006,-1.31961132355668e+001
8.20213663594355e+006,-1.31988468504576e+001
8.20458148866805e+006,-1.32015805518436e+001
8.20702707014228e+006,-1.32043143397559e+001
8.20947338058347e+006,-1.32070482142273e+001
8.21192042020889e+006,-1.32097821752882e+001
8.21436818923590e+006,-1.32125162229708e+001
8.21681668788192e+006,-1.32152503573060e+001
8.21926591636442e+006,-1.32179845783264e+001
8.22171587490095e+006,-1.32207188860628e+001
8.22416656370913e+006,-1.32234532805470e+001
8.22661798300663e+006,-1.32261877618105e+001
8.22907013301119e+006,-1.32289223298850e+001
8.23152301394061e+006,-1.32316569848020e+001
8.23397662601277e+006,-1.32343917265933e+001
8.23643096944561e+006,-1.32371265552909e+001
8.23888604445711e+006,-1.32398614709257e+001
8.24134185126535e+006,-1.32425964735298e+001
8.24379839008846e+006,-1.32453315631348e+001
8.24625566114464e+006,-1.32480667397723e+001
8.24871366465213e+006,-1.32508020034743e+001
8.25117240082928e+006,-1.32535373542722e+001
8.25363186989446e+006,-1.32562727921979e+001
8.25609207206615e+006,-1.32590083172829e+001
8.25855300756284e+006,-1.32617439295590e+001
8.26101467660314e+006,-1.32644796290578e+001
8.26347707940570e+006,-1.32672154158114e+001
8.26594021618922e+006,-1.32699512898514e+001
8.26840408717249e+006,-1.32726872512098e+001
8.27086869257437e+006,-1.32754232999180e+001
8.27333403261375e+006,-1.32781594360076e+001
8.27580010750961e+006,-1.32808956595110e+001
8.27826691748101e+006,-1.32836319704598e+001
8.28073446274705e+006,-1.32863683688856e+001
8.28320274352689e+006,-1.32891048548205e+001
8.28567176003978e+006,-1.32918414282962e+001
8.28814151250503e+006,-1.32945780893446e+001
8.29061200114199e+006,-1.32973148379975e+001
8.29308322617011e+006,-1.33000516742867e+001
8.29555518780889e+006,-1.33027885982440e+001
8.29802788627788e+006,-1.33055256099017e+001
8.30050132179673e+006,-1.33082627092913e+001
8.30297549458513e+006,-1.33109998964450e+001
8.30545040486283e+006,-1.33137371713944e+001
8.30792605284967e+006,-1.33164745341718e+001
8.31040243876555e+006,-1.33192119848088e+001
8.31287956283040e+006,-1.33219495233374e+001
8.31535742526427e+006,-1.33246871497896e+001
8.31783602628724e+006,-1.33274248641976e+001
8.32031536611947e+006,-1.33301626665926e+001
8.32279544498117e+006,-1.33329005570074e+001
8.32527626309264e+006,-1.33356385354739e+001
8.32775782067422e+006,-1.33383766020237e+001
8.33024011794633e+006,-1.33411147566890e+001
8.33272315512946e+006,-1.33438529995019e+001
8.33520693244415e+006,-1.33465913304944e+001
8.33769145011103e+006,-1.33493297496983e+001
8.34017670835076e+006,-1.33520682571458e+001
8.34266270738410e+006,-1.33548068528692e+001
8.34514944743185e+006,-1.33575455369003e+001
8.34763692871491e+006,-1.33602843092712e+001
8.35012515145420e+006,-1.33630231700141e+001
8.35261411587074e+006,-1.33657621191608e+001
8.35510382218561e+006,-1.33685011567438e+001
8.35759427061995e+006,-1.33712402827949e+001
8.36008546139496e+006,-1.33739794973464e+001
8.36257739473192e+006,-1.33767188004305e+001
8.36507007085216e+006,-1.33794581920788e+001
8.36756348997710e+006,-1.33821976723242e+001
8.37005765232820e+006,-1.33849372411982e+001
8.37255255812700e+006,-1.33876768987335e+001
8.37504820759510e+006,-1.33904166449619e+001
8.37754460095418e+006,-1.33931564799158e+001
8.38004173842596e+006,-1.33958964036276e+001
8.38253962023225e+006,-1.33986364161288e+001
8.38503824659493e+006,-1.34013765174522e+001
8.38753761773591e+006,-1.34041167076299e+001
8.39003773387720e+006,-1.34068569866941e+001
8.39253859524087e+006,-1.34095973546770e+001
8.39504020204905e+006,-1.34123378116106e+001
8.39754255452394e+006,-1.34150783575281e+001
8.40004565288780e+006,-1.34178189924606e+001
8.40254949736296e+006,-1.34205597164409e+001
8.40505408817182e+006,-1.34233005295015e+001
8.40755942553685e+006,-1.34260414316743e+001
8.41006550968057e+006,-1.34287824229916e+001
8.41257234082558e+006,-1.34315235034861e+001
8.41507991919454e+006,-1.34342646731898e+001
8.41758824501018e+006,-1.34370059321355e+001
8.42009731849530e+006,-1.34397472803547e+001
8.42260713987276e+006,-1.34424887178803e+001
8.42511770936549e+006,-1.34452302447450e+001
8.42762902719647e+006,-1.34479718609803e+001
8.43014109358878e+006,-1.34507135666193e+001
8.43265390876553e+006,-1.34534553616939e+001
8.43516747294993e+006,-1.34561972462367e+001
8.43768178636524e+006,-1.34589392202804e+001
8.44019684923477e+006,-1.34616812838566e+001
8.44271266178193e+006,-1.34644234369987e+001
8.44522922423017e+006,-1.34671656797386e+001
8.44774653680303e+006,-1.34699080121084e+001
8.45026459972409e+006,-1.34726504341414e+001
8.45278341321701e+006,-1.34753929458695e+001
8.45530297750553e+006,-1.34781355473255e+001
8.45782329281343e+006,-1.34808782385415e+001
8.46034435936458e+006,-1.34836210195501e+001
8.46286617738290e+006,-1.34863638903837e+001
8.46538874709238e+006,-1.34891068510750e+001
8.46791206871710e+006,-1.34918499016564e+001
8.47043614248116e+006,-1.34945930421607e+001
8.47296096860878e+006,-1.34973362726200e+001
8.47548654732420e+006,-1.35000795930671e+001
8.47801287885176e+006,-1.35028230035347e+001
8.48053996341585e+006,-1.35055665040548e+001
8.48306780124093e+006,-1.35083100946603e+001
8.48559639255154e+006,-1.35110537753838e+001
8.48812573757225e+006,-1.35137975462580e+001
8.49065583652775e+006,-1.35165414073154e+001
8.49318668964276e+006,-1.35192853585885e+001
8.49571829714207e+006,-1.35220294001098e+001
8.49825065925054e+006,-1.35247735319120e+001
8.50078377619311e+006,-1.35275177540281e+001
8.50331764819478e+006,-1.35302620664901e+001
8.50585227548060e+006,-1.35330064693310e+001
8.50838765827572e+006,-1.35357509625837e+001
8.51092379680532e+006,-1.35384955462803e+001
8.51346069129468e+006,-1.35412402204539e+001
8.51599834196912e+006,-1.35439849851369e+001
8.51853674905405e+006,-1.35467298403623e+001
8.52107591277494e+006,-1.35494747861623e+001
8.52361583335731e+006,-1.35522198225702e+001
8.52615651102677e+006,-1.35549649496182e+001
8.52869794600899e+006,-1.35577101673392e+001
8.53124013852971e+006,-1.35604554757662e+001
8.53378308881472e+006,-1.35632008749314e+001
8.53632679708990e+006,-1.35659463648682e+001
8.53887126358119e+006,-1.35686919456088e+001
8.54141648851459e+006,-1.35714376171863e+001
8.54396247211618e+006,-1.35741833796332e+001
8.54650921461209e+006,-1.35769292329825e+001
8.54905671622854e+006,-1.35796751772666e+001
8.55160497719179e+006,-1.35824212125192e+001
8.55415399772819e+006,-1.35851673387722e+001
8.55670377806415e+006,-1.35879135560586e+001
8.55925431842614e+006,-1.35906598644116e+001
8.56180561904072e+006,-1.35934062638637e+001
8.56435768013449e+006,-1.35961527544477e+001
8.56691050193414e+006,-1.35988993361967e+001
8.56946408466641e+006,-1.36016460091436e+001
8.57201842855811e+006,-1.36043927733208e+001
8.57457353383614e+006,-1.36071396287614e+001
8.57712940072743e+006,-1.36098865754987e+001
8.57968602945901e+006,-1.36126336135651e+001
8.58224342025796e+006,-1.36153807429936e+001
8.58480157335144e+006,-1.36181279638172e+001
8.58736048896667e+006,-1.36208752760689e+001
8.58992016733094e+006,-1.36236226797813e+001
8.59248060867159e+006,-1.36263701749874e+001
8.59504181321607e+006,-1.36291177617203e+001
8.59760378119185e+006,-1.36318654400130e+001
8.60016651282650e+006,-1.36346132098985e+001
8.60273000834765e+006,-1.36373610714094e+001
8.60529426798299e+006,-1.36401090245791e+001
8.60785929196028e+006,-1.36428570694408e+001
8.61042508050736e+006,-1.36456052060264e+001
8.61299163385213e+006,-1.36483534343700e+001
8.61555895222255e+006,-1.36511017545039e+001
8.61812703584666e+006,-1.36538501664615e+001
8.62069588495257e+006,-1.36565986702758e+001
8.62326549976843e+006,-1.36593472659797e+001
8.62583588052250e+006,-1.36620959536063e+001
8.62840702744307e+006,-1.36648447331888e+001
8.63097894075853e+006,-1.36675936047602e+001
8.63355162069731e+006,-1.36703425683530e+001
8.63612506748793e+006,-1.36730916240012e+001
8.63869928135897e+006,-1.36758407717373e+001
8.64127426253908e+006,-1.36785900115945e+001
8.64385001125697e+006,-1.36813393436058e+001
8.64642652774142e+006,-1.36840887678046e+001
8.64900381222129e+006,-1.36868382842238e+001
8.65158186492550e+006,-1.36895878928968e+001
8.65416068608303e+006,-1.36923375938562e+001
8.65674027592294e+006,-1.36950873871353e+001
8.65932063467437e+006,-1.36978372727678e+001
8.66190176256649e+006,-1.37005872507860e+001
8.66448365982858e+006,-1.37033373212239e+001
8.66706632668996e+006,-1.37060874841137e+001
8.66964976338003e+006,-1.37088377394898e+001
8.67223397012826e+006,-1.37115880873845e+001
8.67481894716418e+006,-1.37143385278311e+001
8.67740469471740e+006,-1.37170890608631e+001
8.67999121301759e+006,-1.37198396865133e+001
8.68257850229449e+006,-1.37225904048153e+001
8.68516656277791e+006,-1.37253412158021e+001
8.68775539469772e+006,-1.37280921195070e+001
8.69034499828387e+006,-1.37308431159634e+001
8.69293537376638e+006,-1.37335942052045e+001
8.69552652137533e+006,-1.37363453872634e+001
8.69811844134087e+006,-1.37390966621733e+001
8.70071113389322e+006,-1.37418480299676e+001
8.70330459926268e+006,-1.37445994906796e+001
8.70589883767959e+006,-1.37473510443427e+001
8.70849384937438e+006,-1.37501026909902e+001
8.71108963457755e+006,-1.37528544306548e+001
8.71368619351967e+006,-1.37556062633706e+001
8.71628352643136e+006,-1.37583581891707e+001
8.71888163354332e+006,-1.37611102080884e+001
8.72148051508633e+006,-1.37638623201568e+001
8.72408017129123e+006,-1.37666145254094e+001
8.72668060238892e+006,-1.37693668238799e+001
8.72928180861037e+006,-1.37721192156010e+001
8.73188379018664e+006,-1.37748717006067e+001
8.73448654734883e+006,-1.37776242789297e+001
8.73709008032814e+006,-1.37803769506042e+001
8.73969438935580e+006,-1.37831297156627e+001
8.74229947466315e+006,-1.37858825741397e+001
8.74490533648157e+006,-1.37886355260674e+001
8.74751197504252e+006,-1.37913885714800e+001
8.75011939057753e+006,-1.37941417104107e+001
8.75272758331820e+006,-1.37968949428928e+001
8.75533655349618e+006,-1.37996482689599e+001
8.75794630134322e+006,-1.38024016886457e+001
8.76055682709112e+006,-1.38051552019830e+001
8.76316813097175e+006,-1.38079088090058e+001
8.76578021321705e+006,-1.38106625097472e+001
8.76839307405904e+006,-1.38134163042411e+001
8.77100671372980e+006,-1.38161701925207e+001
8.77362113246146e+006,-1.38189241746195e+001
8.77623633048627e+006,-1.38216782505711e+001
8.77885230803649e+006,-1.38244324204089e+001
8.78146906534449e+006,-1.38271866841667e+001
8.78408660264270e+006,-1.38299410418773e+001
8.78670492016361e+006,-1.38326954935750e+001
8.78932401813978e+006,-1.38354500392929e+001
8.79194389680385e+006,-1.38382046790650e+001
8.79456455638852e+006,-1.38409594129242e+001
8.79718599712658e+006,-1.38437142409046e+001
8.79980821925084e+006,-1.38464691630394e+001
8.80243122299425e+006,-1.38492241793625e+001
8.80505500858976e+006,-1.38519792899072e+001
8.80767957627043e+006,-1.38547344947071e+001
8.81030492626939e+006,-1.38574897937961e+001
8.81293105881982e+006,-1.38602451872075e+001
8.81555797415498e+006,-1.38630006749751e+001
8.81818567250820e+006,-1.38657562571323e+001
8.82081415411287e+006,-1.38685119337128e+001
8.82344341920247e+006,-1.38712677047503e+001
8.82607346801054e+006,-1.38740235702788e+001
8.82870430077068e+006,-1.38767795303311e+001
8.83133591771656e+006,-1.38795355849413e+001
8.83396831908193e+006,-1.38822917341434e+001
8.83660150510062e+006,-1.38850479779706e+001
8.83923547600650e+006,-1.38878043164567e+001
8.84187023203352e+006,-1.38905607496357e+001
8.84450577341573e+006,-1.38933172775407e+001
8.84714210038720e+006,-1.38960739002058e+001
8.84977921318211e+006,-1.38988306176645e+001
8.85241711203468e+006,-1.39015874299506e+001
8.85505579717923e+006,-1.39043443370978e+001
8.85769526885012e+006,-1.39071013391398e+001
8.86033552728181e+006,-1.39098584361110e+001
8.86297657270880e+006,-1.39126156280440e+001
8.86561840536568e+006,-1.39153729149730e+001
8.86826102548710e+006,-1.39181302969320e+001
8.87090443330778e+006,-1.39208877739546e+001
8.87354862906253e+006,-1.39236453460746e+001
8.87619361298620e+006,-1.39264030133255e+001
8.87883938531372e+006,-1.39291607757415e+001
8.88148594628010e+006,-1.39319186333563e+001
8.88413329612042e+006,-1.39346765862037e+001
8.88678143506981e+006,-1.39374346343171e+001
8.88943036336350e+006,-1.39401927777308e+001
8.89208008123676e+006,-1.39429510164784e+001
8.89473058892494e+006,-1.39457093505941e+001
8.89738188666348e+006,-1.39484677801108e+001
8.90003397468787e+006,-1.39512263050632e+001
8.90268685323367e+006,-1.39539849254851e+001
8.90534052253652e+006,-1.39567436414099e+001
8.90799498283211e+006,-1.39595024528716e+001
8.91065023435624e+006,-1.39622613599045e+001
8.91330627734473e+006,-1.39650203625418e+001
8.91596311203352e+006,-1.39677794608180e+001
8.91862073865857e+006,-1.39705386547666e+001
8.92127915745596e+006,-1.39732979444215e+001
8.92393836866181e+006,-1.39760573298169e+001
8.92659837251231e+006,-1.39788168109864e+001
8.92925916924373e+006,-1.39815763879643e+001
8.93192075909241e+006,-1.39843360607841e+001
8.93458314229477e+006,-1.39870958294796e+001
8.93724631908727e+006,-1.39898556940852e+001
8.93991028970646e+006,-1.39926156546347e+001
8.94257505438898e+006,-1.39953757111620e+001
8.94524061337150e+006,-1.39981358637012e+001
8.94790696689079e+006,-1.40008961122854e+001
8.95057411518369e+006,-1.40036564569503e+001
8.95324205848708e+006,-1.40064168977284e+001
8.95591079703795e+006,-1.40091774346541e+001
8.95858033107334e+006,-1.40119380677617e+001
8.96125066083036e+006,-1.40146987970846e+001
8.96392178654620e+006,-1.40174596226575e+001
8.96659370845812e+006,-1.40202205445138e+001
8.96926642680343e+006,-1.40229815626878e+001
8.97193994181954e+006,-1.40257426772135e+001
8.97461425374391e+006,-1.40285038881248e+001
8.97728936281409e+006,-1.40312651954563e+001
8.97996526926768e+006,-1.40340265992411e+001
8.98264197334237e+006,-1.40367880995140e+001
8.98531947527589e+006,-1.40395496963087e+001
8.98799777530608e+006,-1.40423113896594e+001
8.99067687367083e+006,-1.40450731796004e+001
8.99335677060810e+006,-1.40478350661652e+001
8.99603746635593e+006,-1.40505970493881e+001
8.99871896115242e+006,-1.40533591293034e+001
9.00140125523575e+006,-1.40561213059452e+001
9.00408434884416e+006,-1.40588835793474e+001
9.00676824221598e+006,-1.40616459495440e+001
9.00945293558959e+006,-1.40644084165694e+001
9.01213842920345e+006,-1.40671709804578e+001
9.01482472329611e+006,-1.40699336412431e+001
9.01751181810615e+006,-1.40726963989594e+001
9.02019971387225e+006,-1.40754592536409e+001
9.02288841083316e+006,-1.40782222053218e+001
9.02557790922770e+006,-1.40809852540361e+001
9.02826820929474e+006,-1.40837483998184e+001
9.03095931127326e+006,-1.40865116427021e+001
9.03365121540228e+006,-1.40892749827220e+001
9.03634392192090e+006,-1.40920384199123e+001
9.03903743106829e+006,-1.40948019543066e+001
9.04173174308370e+006,-1.40975655859396e+001
9.04442685820644e+006,-1.41003293148456e+001
9.04712277667590e+006,-1.41030931410581e+001
9.04981949873154e+006,-1.41058570646124e+001
9.05251702461288e+006,-1.41086210855415e+001
9.05521535455953e+006,-1.41113852038804e+001
9.05791448881115e+006,-1.41141494196632e+001
9.06061442760750e+006,-1.41169137329239e+001
9.06331517118838e+006,-1.41196781436973e+001
9.06601671979368e+006,-1.41224426520169e+001
9.06871907366336e+006,-1.41252072579175e+001
9.07142223303745e+006,-1.41279719614332e+001
9.07412619815605e+006,-1.41307367625979e+001
9.07683096925933e+006,-1.41335016614466e+001
9.07953654658754e+006,-1.41362666580127e+001
9.08224293038099e+006,-1.41390317523314e+001
9.08495012088007e+006,-1.41417969444366e+001
9.08765811832523e+006,-1.41445622343621e+001
9.09036692295701e+006,-1.41473276221431e+001
9.09307653501602e+006,-1.41500931078134e+001
9.09578695474292e+006,-1.41528586914072e+001
9.09849818237845e+006,-1.41556243729589e+001
9.10121021816345e+006,-1.41583901525031e+001
9.10392306233879e+006,-1.41611560300738e+001
9.10663671514544e+006,-1.41639220057056e+001
9.10935117682443e+006,-1.41666880794328e+001
9.11206644761686e+006,-1.41694542512896e+001
9.11478252776392e+006,-1.41722205213102e+001
9.11749941750685e+006,-1.41749868895292e+001
9.12021711708696e+006,-1.41777533559813e+001
9.12293562674566e+006,-1.41805199207002e+001
9.12565494672441e+006,-1.41832865837209e+001
9.12837507726474e+006,-1.41860533450774e+001
9.13109601860826e+006,-1.41888202048040e+001
9.13381777099666e+006,-1.41915871629354e+001
9.13654033467167e+006,-1.41943542195059e+001
9.13926370987514e+006,-1.41971213745498e+001
9.14198789684895e+006,-1.41998886281016e+001
9.14471289583508e+006,-1.42026559801960e+001
9.14743870707556e+006,-1.42054234308668e+001
9.15016533081250e+006,-1.42081909801487e+001
9.15289276728810e+006,-1.42109586280764e+001
9.15562101674461e+006,-1.42137263746842e+001
9.15835007942436e+006,-1.42164942200062e+001
9.16107995556974e+006,-1.42192621640775e+001
9.16381064542324e+006,-1.42220302069321e+001
9.16654214922740e+006,-1.42247983486045e+001
9.16927446722484e+006,-1.42275665891291e+001
9.17200759965825e+006,-1.42303349285408e+001
9.17474154677038e+006,-1.42331033668736e+001
9.17747630880409e+006,-1.42358719041621e+001
9.18021188600227e+006,-1.42386405404413e+001
9.18294827860791e+006,-1.42414092757447e+001
9.18568548686406e+006,-1.42441781101077e+001
9.18842351101384e+006,-1.42469470435644e+001
9.19116235130045e+006,-1.42497160761495e+001
9.19390200796716e+006,-1.42524852078973e+001
9.19664248125732e+006,-1.42552544388426e+001
9.19938377141433e+006,-1.42580237690196e+001
9.20212587868169e+006,-1.42607931984629e+001
9.20486880330296e+006,-1.42635627272076e+001
9.20761254552177e+006,-1.42663323552873e+001
9.21035710558182e+006,-1.42691020827374e+001
9.21310248372690e+006,-1.42718719095918e+001
9.21584868020085e+006,-1.42746418358858e+001
9.21859569524760e+006,-1.42774118616534e+001
9.22134352911114e+006,-1.42801819869288e+001
9.22409218203554e+006,-1.42829522117478e+001
9.22684165426495e+006,-1.42857225361439e+001
9.22959194604358e+006,-1.42884929601519e+001
9.23234305761571e+006,-1.42912634838069e+001
9.23509498922571e+006,-1.42940341071433e+001
9.23784774111801e+006,-1.42968048301951e+001
9.24060131353711e+006,-1.42995756529977e+001
9.24335570672759e+006,-1.43023465755852e+001
9.24611092093411e+006,-1.43051175979927e+001
9.24886695640139e+006,-1.43078887202542e+001
9.25162381337423e+006,-1.43106599424050e+001
9.25438149209749e+006,-1.43134312644790e+001
9.25713999281612e+006,-1.43162026865114e+001
9.25989931577514e+006,-1.43189742085369e+001
9.26265946121963e+006,-1.43217458305899e+001
9.26542042939476e+006,-1.43245175527051e+001
9.26818222054577e+006,-1.43272893749170e+001
9.27094483491796e+006,-1.43300612972607e+001
9.27370827275671e+006,-1.43328333197705e+001
9.27647253430749e+006,-1.43356054424811e+001
9.27923761981580e+006,-1.43383776654273e+001
9.28200352952727e+006,-1.43411499886437e+001
9.28477026368756e+006,-1.43439224121651e+001
9.28753782254242e+006,-1.43466949360264e+001
9.29030620633768e+006,-1.43494675602617e+001
9.29307541531921e+006,-1.43522402849064e+001
9.29584544973300e+006,-1.43550131099946e+001
9.29861630982509e+006,-1.43577860355614e+001
9.30138799584158e+006,-1.43605590616413e+001
9.30416050802867e+006,-1.43633321882693e+001
9.30693384663261e+006,-1.43661054154800e+001
9.30970801189975e+006,-1.43688787433080e+001
9.31248300407648e+006,-1.43716521717881e+001
9.31525882340929e+006,-1.43744257009550e+001
9.31803547014474e+006,-1.43771993308439e+001
9.32081294452945e+006,-1.43799730614890e+001
9.32359124681013e+006,-1.43827468929252e+001
9.32637037723354e+006,-1.43855208251876e+001
9.32915033604654e+006,-1.43882948583103e+001
9.33193112349605e+006,-1.43910689923290e+001
9.33471273982907e+006,-1.43938432272774e+001
9.33749518529266e+006,-1.43966175631911e+001
9.34027846013397e+006,-1.43993920001046e+001
9.34306256460022e+006,-1.44021665380528e+001
9.34584749893869e+006,-1.44049411770704e+001
9.34863326339675e+006,-1.44077159171921e+001
9.35141985822185e+006,-1.44104907584531e+001
9.35420728366148e+006,-1.44132657008877e+001
9.35699553996324e+006,-1.44160407445311e+001
9.35978462737478e+006,-1.44188158894181e+001
9.36257454614384e+006,-1.44215911355831e+001
9.36536529651823e+006,-1.44243664830616e+001
9.36815687874582e+006,-1.44271419318877e+001
9.37094929307457e+006,-1.44299174820969e+001
9.37374253975251e+006,-1.44326931337237e+001
9.37653661902775e+006,-1.44354688868032e+001
9.37933153114845e+006,-1.44382447413696e+001
9.38212727636287e+006,-1.44410206974585e+001
9.38492385491933e+006,-1.44437967551046e+001
9.38772126706624e+006,-1.44465729143426e+001
9.39051951305206e+006,-1.44493491752072e+001
9.39331859312534e+006,-1.44521255377338e+001
9.39611850753471e+006,-1.44549020019569e+001
9.39891925652885e+006,-1.44576785679114e+001
9.40172084035653e+006,-1.44604552356324e+001
9.40452325926661e+006,-1.44632320051545e+001
9.40732651350799e+006,-1.44660088765128e+001
9.41013060332967e+006,-1.44687858497421e+001
9.41293552898071e+006,-1.44715629248772e+001
9.41574129071025e+006,-1.44743401019535e+001
9.41854788876751e+006,-1.44771173810055e+001
9.42135532340178e+006,-1.44798947620681e+001
9.42416359486242e+006,-1.44826722451762e+001
9.42697270339886e+006,-1.44854498303652e+001
9.42978264926062e+006,-1.44882275176697e+001
9.43259343269728e+006,-1.44910053071243e+001
9.43540505395850e+006,-1.44937831987644e+001
9.43821751329402e+006,-1.44965611926247e+001
9.44103081095365e+006,-1.44993392887402e+001
9.44384494718727e+006,-1.45021174871462e+001
9.44665992224484e+006,-1.45048957878771e+001
9.44947573637638e+006,-1.45076741909683e+001
9.45229238983202e+006,-1.45104526964544e+001
9.45510988286193e+006,-1.45132313043706e+001
9.45792821571636e+006,-1.45160100147519e+001
9.46074738864564e+006,-1.45187888276331e+001
9.46356740190019e+006,-1.45215677430495e+001
9.46638825573049e+006,-1.45243467610355e+001
9.46920995038707e+006,-1.45271258816265e+001
9.47203248612059e+006,-1.45299051048577e+001
9.47485586318173e+006,-1.45326844307638e+001
9.47768008182129e+006,-1.45354638593795e+001
9.48050514229010e+006,-1.45382433907408e+001
9.48333104483911e+006,-1.45410230248814e+001
9.48615778971931e+006,-1.45438027618373e+001
9.48898537718178e+006,-1.45465826016431e+001
9.49181380747768e+006,-1.45493625443341e+001
9.49464308085823e+006,-1.45521425899449e+001
9.49747319757473e+006,-1.45549227385106e+001
9.50030415787857e+006,-1.45577029900665e+001
9.50313596202119e+006,-1.45604833446476e+001
9.50596861025413e+006,-1.45632638022889e+001
9.50880210282898e+006,-1.45660443630253e+001
9.51163643999742e+006,-1.45688250268920e+001
9.51447162201120e+006,-1.45716057939239e+001
